"ID";"DutchEconomy";"Periods";"TotalCO2_1";"CO2ExclBiomass_2";"CO2Biomass_3";"N2O_4";"CH4_5";"GreenhouseGasEquivalents_6";"NOx_7";"SO2_8";"NH3_9";"AcidificationEquivalents_10";"CFK12Equivalents_11";"CO_12";"NMVOC_13";"PM10_14"
"1657";"419000 ";"2015JJ00";"     589";"     580";"     9.4";"     0.0";"     0.1";"     594";"     0.5";"     0.0";"     0.1";"     0.0";"     0.0";"     0.9";"     0.9";"     0.0"
"1658";"419000 ";"2016JJ00";"     671";"     659";"    12.4";"     0.0";"     0.1";"     676";"     0.5";"     0.0";"     0.1";"     0.0";"     0.0";"     0.9";"     0.9";"     0.0"
"1659";"419000 ";"2017JJ00";"     607";"     594";"    12.5";"     0.0";"     0.1";"     611";"     0.5";"     0.0";"     0.1";"     0.0";"     0.0";"     0.9";"     0.9";"     0.0"
"1660";"419000 ";"2018JJ00";"     636";"     620";"    15.5";"     0.0";"     0.1";"     640";"     0.5";"     0.0";"     0.1";"     0.0";"     0.0";"     0.8";"     0.9";"     0.0"
"1661";"419000 ";"2019JJ00";"     604";"     586";"    17.8";"     0.0";"     0.1";"     609";"     0.4";"     0.0";"     0.1";"     0.0";"     0.0";"     0.7";"     0.8";"     0.0"
"1662";"419000 ";"2020JJ00";"     557";"     538";"    19.4";"     0.0";"     0.1";"     562";"     0.4";"     0.0";"     0.1";"     0.0";"     0.0";"     0.5";"     0.7";"     0.0"
"1663";"419000 ";"2021JJ00";"     595";"     573";"    21.7";"     0.0";"     0.1";"     600";"     0.4";"     0.0";"     0.1";"     0.0";"     0.0";"     0.5";"     0.7";"     0.0"
"1664";"422400 ";"1990JJ00";"    1172";"    1167";"     4.9";"     0.7";"     0.2";"    1352";"     2.2";"     0.1";"     0.1";"     0.1";"   237.4";"     3.0";"     2.1";"     0.1"
"1665";"422400 ";"1991JJ00";"    1320";"    1315";"     4.9";"     0.7";"     0.3";"    1502";"     2.1";"     0.1";"     0.1";"     0.1";"   192.2";"     2.7";"     2.0";"     0.1"
"1666";"422400 ";"1992JJ00";"    1230";"    1224";"     5.3";"     0.7";"     0.3";"    1413";"     1.7";"     0.1";"     0.1";"     0.0";"   147.1";"     2.6";"     1.9";"     0.1"
"1667";"422400 ";"1993JJ00";"    1321";"    1315";"     5.3";"     0.6";"     0.4";"    1493";"     1.8";"     0.1";"     0.1";"     0.0";"   101.9";"     2.4";"     1.8";"     0.1"
"1668";"422400 ";"1994JJ00";"    1236";"    1231";"     5.4";"     0.6";"     0.5";"    1399";"     1.2";"     0.1";"     0.1";"     0.0";"    56.8";"     2.2";"     1.6";"     0.1"
"1669";"422400 ";"1995JJ00";"    1169";"    1163";"     6.6";"     0.5";"     0.5";"    1323";"     2.0";"     0.1";"     0.1";"     0.1";"    11.7";"     2.2";"     1.8";"     0.1"
"1670";"422400 ";"1996JJ00";"    1341";"    1334";"     6.6";"     0.5";"     0.7";"    1489";"     1.9";"     0.1";"     0.1";"     0.1";"    10.7";"     2.1";"     2.2";"     0.1"
"1671";"422400 ";"1997JJ00";"    1185";"    1178";"     7.1";"     0.4";"     0.8";"    1321";"     1.8";"     0.2";"     0.1";"     0.0";"     7.0";"     1.9";"     1.9";"     0.1"
"1672";"422400 ";"1998JJ00";"    1151";"    1144";"     7.0";"     0.4";"     0.7";"    1274";"     1.7";"     0.1";"     0.1";"     0.0";"     2.6";"     1.8";"     1.8";"     0.0"
"1673";"422400 ";"1999JJ00";"    1100";"    1093";"     6.9";"     0.4";"     0.7";"    1218";"     1.6";"     0.2";"     0.1";"     0.0";"     1.3";"     1.7";"     1.5";"     0.0"
"1674";"422400 ";"2000JJ00";"    1100";"    1092";"     7.7";"     0.3";"     0.7";"    1221";"     1.7";"     0.0";"     0.1";"     0.0";"     0.6";"     1.7";"     1.4";"     0.0"
"1675";"422400 ";"2001JJ00";"    1183";"    1176";"     7.7";"     0.3";"     0.7";"    1290";"     1.8";"     0.0";"     0.1";"     0.0";"     0.3";"     2.0";"     1.4";"     0.1"
"1676";"422400 ";"2002JJ00";"    1200";"    1192";"     7.9";"     0.2";"     0.7";"    1293";"     1.8";"     0.0";"     0.1";"     0.0";"     0.0";"     2.0";"     1.4";"     0.0"
"1677";"422400 ";"2003JJ00";"    1346";"    1338";"     7.7";"     0.2";"     0.7";"    1438";"     1.9";"     0.0";"     0.1";"     0.0";"     0.0";"     2.1";"     1.6";"     0.1"
"1678";"422400 ";"2004JJ00";"    1476";"    1466";"    10.5";"     0.2";"     0.7";"    1569";"     1.6";"     0.0";"     0.1";"     0.0";"     0.0";"     2.2";"     1.6";"     0.1"
"1679";"422400 ";"2005JJ00";"    1381";"    1372";"     8.7";"     0.1";"     0.7";"    1467";"     1.4";"     0.0";"     0.1";"     0.0";"     0.0";"     2.3";"     1.6";"     0.1"
"1680";"422400 ";"2006JJ00";"    1393";"    1383";"     9.8";"     0.1";"     0.7";"    1481";"     1.3";"     0.0";"     0.1";"     0.0";"     0.0";"     2.4";"     1.6";"     0.1"
"1681";"422400 ";"2007JJ00";"    1262";"    1245";"    16.7";"     0.1";"     0.7";"    1347";"     1.2";"     0.0";"     0.1";"     0.0";"     0.0";"     2.5";"     1.6";"     0.1"
"1682";"422400 ";"2008JJ00";"    1376";"    1356";"    20.1";"     0.1";"     0.8";"    1463";"     1.3";"     0.0";"     0.1";"     0.0";"     0.0";"     2.6";"     1.6";"     0.0"
"1683";"422400 ";"2009JJ00";"    1432";"    1415";"    17.3";"     0.1";"     0.7";"    1520";"     1.3";"     0.0";"     0.1";"     0.0";"     0.0";"     2.7";"     1.7";"     0.0"
"1684";"422400 ";"2010JJ00";"    1840";"    1821";"    19.2";"     0.1";"     0.8";"    1928";"     1.6";"     0.0";"     0.1";"     0.0";"     0.0";"     3.0";"     1.8";"     0.1"
"1685";"422400 ";"2011JJ00";"    1475";"    1459";"    15.8";"     0.1";"     0.7";"    1567";"     1.2";"     0.0";"     0.1";"     0.0";"     0.0";"     3.0";"     1.8";"     0.0"
"1686";"422400 ";"2012JJ00";"    1750";"    1732";"    18.5";"     0.1";"     0.7";"    1839";"     1.4";"     0.0";"     0.1";"     0.0";"     0.0";"     3.0";"     1.7";"     0.0"
"1687";"422400 ";"2013JJ00";"    1810";"    1790";"    20.3";"     0.1";"     0.8";"    1910";"     1.4";"     0.0";"     0.1";"     0.0";"     0.0";"     3.0";"     1.8";"     0.0"
"1688";"422400 ";"2014JJ00";"    1493";"    1469";"    23.4";"     0.1";"     0.7";"    1578";"     1.1";"     0.0";"     0.1";"     0.0";"     0.0";"     2.8";"     1.8";"     0.0"
"1689";"422400 ";"2015JJ00";"    1587";"    1562";"    25.0";"     0.1";"     0.3";"    1662";"     1.1";"     0.0";"     0.1";"     0.0";"     0.0";"     2.7";"     1.8";"     0.0"
"1690";"422400 ";"2016JJ00";"    1612";"    1582";"    29.8";"     0.1";"     0.3";"    1675";"     1.1";"     0.0";"     0.1";"     0.0";"     0.0";"     2.7";"     1.8";"     0.0"
"1691";"422400 ";"2017JJ00";"    1551";"    1519";"    31.8";"     0.0";"     0.3";"    1617";"     1.0";"     0.0";"     0.1";"     0.0";"     0.0";"     2.5";"     1.8";"     0.0"
"1692";"422400 ";"2018JJ00";"    1537";"    1500";"    36.7";"     0.0";"     0.3";"    1584";"     0.9";"     0.0";"     0.1";"     0.0";"     0.0";"     2.2";"     1.8";"     0.0"
"1693";"422400 ";"2019JJ00";"    1411";"    1371";"    40.9";"     0.0";"     0.3";"    1458";"     0.8";"     0.0";"     0.1";"     0.0";"     0.0";"     1.9";"     1.8";"     0.0"
"1694";"422400 ";"2020JJ00";"    1315";"    1270";"    45.0";"     0.0";"     0.3";"    1361";"     0.7";"     0.0";"     0.1";"     0.0";"     0.0";"     1.5";"     1.6";"     0.0"
"1695";"422400 ";"2021JJ00";"    1406";"    1355";"    50.3";"     0.0";"     0.3";"    1452";"     0.7";"     0.0";"     0.1";"     0.0";"     0.0";"     1.5";"     1.6";"     0.0"
"1696";"300014 ";"1990JJ00";"    1000";"     996";"     3.8";"     0.0";"     0.2";"    1007";"     2.9";"     0.2";"     0.0";"     0.1";"    61.9";"     3.4";"     2.4";"     0.2"
"1697";"300014 ";"1991JJ00";"    1117";"    1113";"     3.9";"     0.0";"     0.3";"    1125";"     3.0";"     0.2";"     0.0";"     0.1";"    49.9";"     3.2";"     2.2";"     0.2"
"1698";"300014 ";"1992JJ00";"    1053";"    1049";"     4.1";"     0.0";"     0.3";"    1062";"     2.8";"     0.2";"     0.0";"     0.1";"    38.0";"     3.0";"     2.0";"     0.2"
"1699";"300014 ";"1993JJ00";"    1130";"    1126";"     4.2";"     0.0";"     0.3";"    1141";"     3.1";"     0.2";"     0.0";"     0.1";"    26.1";"     2.9";"     1.7";"     0.2"
"1700";"300014 ";"1994JJ00";"    1064";"    1060";"     4.2";"     0.0";"     0.4";"    1076";"     2.4";"     0.2";"     0.0";"     0.1";"    14.1";"     2.7";"     1.5";"     0.2"
"1701";"300014 ";"1995JJ00";"    1099";"    1093";"     5.7";"     0.0";"     0.5";"    1114";"     2.7";"     0.2";"     0.0";"     0.1";"     2.2";"     2.5";"     1.8";"     0.1"
"1702";"300014 ";"1996JJ00";"    1248";"    1242";"     5.7";"     0.0";"     0.6";"    1267";"     2.9";"     0.1";"     0.0";"     0.1";"     1.8";"     2.4";"     1.9";"     0.1"
"1703";"300014 ";"1997JJ00";"    1118";"    1112";"     6.1";"     0.0";"     0.7";"    1139";"     2.4";"     0.1";"     0.0";"     0.1";"     1.2";"     2.2";"     1.7";"     0.1"
"1704";"300014 ";"1998JJ00";"    1097";"    1091";"     6.0";"     0.0";"     0.6";"    1117";"     2.4";"     0.1";"     0.0";"     0.1";"     0.7";"     1.9";"     1.6";"     0.1"
"1705";"300014 ";"1999JJ00";"    1063";"    1057";"     5.9";"     0.0";"     0.6";"    1083";"     2.4";"     0.1";"     0.0";"     0.1";"     0.3";"     1.8";"     1.6";"     0.1"
"1706";"300014 ";"2000JJ00";"    1063";"    1056";"     6.7";"     0.0";"     0.6";"    1082";"     2.4";"     0.1";"     0.0";"     0.1";"     0.2";"     1.7";"     1.4";"     0.1"
"1707";"300014 ";"2001JJ00";"    1128";"    1121";"     6.7";"     0.0";"     0.6";"    1146";"     2.4";"     0.0";"     0.0";"     0.1";"     0.1";"     1.7";"     1.3";"     0.1"
"1708";"300014 ";"2002JJ00";"    1078";"    1072";"     6.4";"     0.0";"     0.5";"    1095";"     2.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.6";"     1.2";"     0.1"
"1709";"300014 ";"2003JJ00";"    1138";"    1132";"     5.9";"     0.0";"     0.6";"    1155";"     2.3";"     0.0";"     0.0";"     0.1";"     0.0";"     1.5";"     1.2";"     0.1"
"1710";"300014 ";"2004JJ00";"    1221";"    1213";"     7.9";"     0.0";"     0.5";"    1237";"     2.1";"     0.0";"     0.0";"     0.0";"     0.0";"     1.5";"     1.1";"     0.1"
"1711";"300014 ";"2005JJ00";"    1130";"    1124";"     6.5";"     0.0";"     0.5";"    1147";"     1.9";"     0.0";"     0.0";"     0.0";"     0.0";"     1.4";"     1.1";"     0.1"
"1712";"300014 ";"2006JJ00";"    1117";"    1109";"     7.5";"     0.0";"     0.5";"    1133";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.4";"     1.1";"     0.1"
"1713";"300014 ";"2007JJ00";"    1028";"    1013";"    14.8";"     0.0";"     0.5";"    1044";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.3";"     1.0";"     0.1"
"1714";"300014 ";"2008JJ00";"    1102";"    1085";"    17.0";"     0.0";"     0.6";"    1120";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.4";"     1.0";"     0.1"
"1715";"300014 ";"2009JJ00";"    1125";"    1109";"    15.3";"     0.0";"     0.5";"    1141";"     1.7";"     0.0";"     0.0";"     0.0";"     0.0";"     1.4";"     1.0";"     0.1"
"1716";"300014 ";"2010JJ00";"    1258";"    1244";"    14.1";"     0.0";"     0.5";"    1273";"     1.8";"     0.0";"     0.0";"     0.0";"     0.0";"     1.4";"     1.0";"     0.1"
"1717";"300014 ";"2011JJ00";"    1086";"    1073";"    13.0";"     0.0";"     0.5";"    1101";"     1.6";"     0.0";"     0.0";"     0.0";"     0.0";"     1.3";"     0.9";"     0.1"
"1718";"300014 ";"2012JJ00";"    1124";"    1111";"    13.7";"     0.0";"     0.4";"    1139";"     1.6";"     0.0";"     0.0";"     0.0";"     0.0";"     1.2";"     0.9";"     0.1"
"1719";"300014 ";"2013JJ00";"    1189";"    1174";"    14.9";"     0.0";"     0.5";"    1204";"     1.5";"     0.0";"     0.0";"     0.0";"     0.0";"     1.2";"     0.9";"     0.1"
"1720";"300014 ";"2014JJ00";"    1002";"     984";"    17.5";"     0.0";"     0.4";"    1017";"     1.4";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     0.9";"     0.1"
"1721";"300014 ";"2015JJ00";"    1077";"    1059";"    18.4";"     0.0";"     0.2";"    1085";"     1.4";"     0.0";"     0.0";"     0.0";"     0.0";"     1.1";"     0.9";"     0.0"
"1722";"300014 ";"2016JJ00";"    1048";"    1028";"    20.0";"     0.0";"     0.2";"    1056";"     1.3";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.9";"     0.0"
"1723";"300014 ";"2017JJ00";"     996";"     974";"    21.6";"     0.0";"     0.2";"    1003";"     1.2";"     0.0";"     0.0";"     0.0";"     0.0";"     1.0";"     0.9";"     0.0"
"1724";"300014 ";"2018JJ00";"     964";"     938";"    26.0";"     0.0";"     0.2";"     972";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.9";"     0.9";"     0.0"
"1725";"300014 ";"2019JJ00";"     905";"     875";"    30.2";"     0.0";"     0.2";"     913";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.8";"     0.9";"     0.0"
"1726";"300014 ";"2020JJ00";"     779";"     749";"    29.6";"     0.0";"     0.2";"     786";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.9";"     0.0"
"1727";"300014 ";"2021JJ00";"     829";"     794";"    34.5";"     0.0";"     0.2";"     836";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.9";"     0.0"
"1728";"428100 ";"1990JJ00";"     446";"     444";"     1.7";"     0.0";"     0.1";"     449";"     1.2";"     0.1";"     0.0";"     0.0";"    26.1";"     1.4";"     0.5";"     0.1"
"1729";"428100 ";"1991JJ00";"     499";"     497";"     1.7";"     0.0";"     0.1";"     502";"     1.3";"     0.1";"     0.0";"     0.0";"    21.1";"     1.3";"     0.5";"     0.1"
"1730";"428100 ";"1992JJ00";"     470";"     468";"     1.9";"     0.0";"     0.1";"     474";"     1.2";"     0.1";"     0.0";"     0.0";"    16.0";"     1.2";"     0.5";"     0.1"
"1731";"428100 ";"1993JJ00";"     505";"     503";"     1.9";"     0.0";"     0.2";"     510";"     1.3";"     0.1";"     0.0";"     0.0";"    11.0";"     1.2";"     0.4";"     0.1"
"1732";"428100 ";"1994JJ00";"     475";"     474";"     1.9";"     0.0";"     0.2";"     481";"     1.1";"     0.1";"     0.0";"     0.0";"     6.0";"     1.1";"     0.4";"     0.1"
"1733";"428100 ";"1995JJ00";"     491";"     489";"     2.6";"     0.0";"     0.2";"     498";"     1.2";"     0.1";"     0.0";"     0.0";"     1.0";"     1.0";"     0.3";"     0.1"
"1734";"428100 ";"1996JJ00";"     559";"     556";"     2.6";"     0.0";"     0.3";"     567";"     1.3";"     0.1";"     0.0";"     0.0";"     0.8";"     1.0";"     0.4";"     0.1"
"1735";"428100 ";"1997JJ00";"     500";"     498";"     2.8";"     0.0";"     0.3";"     509";"     1.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.9";"     0.4";"     0.1"
"1736";"428100 ";"1998JJ00";"     491";"     489";"     2.7";"     0.0";"     0.3";"     500";"     1.1";"     0.0";"     0.0";"     0.0";"     0.3";"     0.8";"     0.3";"     0.1"
"1737";"428100 ";"1999JJ00";"     476";"     473";"     2.7";"     0.0";"     0.3";"     485";"     1.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.7";"     0.3";"     0.1"
"1738";"428100 ";"2000JJ00";"     476";"     473";"     3.0";"     0.0";"     0.3";"     485";"     1.1";"     0.0";"     0.0";"     0.0";"     0.1";"     0.7";"     0.2";"     0.1"
"1739";"428100 ";"2001JJ00";"     506";"     503";"     3.0";"     0.0";"     0.3";"     514";"     1.1";"     0.0";"     0.0";"     0.0";"     0.0";"     0.7";"     0.2";"     0.1"
"1740";"428100 ";"2002JJ00";"     492";"     489";"     3.0";"     0.0";"     0.2";"     499";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.2";"     0.0"
"1741";"428100 ";"2003JJ00";"     526";"     523";"     2.8";"     0.0";"     0.3";"     534";"     1.0";"     0.0";"     0.0";"     0.0";"     0.0";"     0.6";"     0.2";"     0.0"
"1742";"428100 ";"2004JJ00";"     564";"     560";"     3.7";"     0.0";"     0.2";"     572";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1743";"428100 ";"2005JJ00";"     523";"     520";"     3.1";"     0.0";"     0.2";"     531";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1744";"428100 ";"2006JJ00";"     519";"     516";"     3.5";"     0.0";"     0.2";"     527";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1745";"428100 ";"2007JJ00";"     476";"     469";"     6.7";"     0.0";"     0.2";"     484";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1746";"428100 ";"2008JJ00";"     511";"     503";"     7.8";"     0.0";"     0.3";"     519";"     0.8";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1747";"428100 ";"2009JJ00";"     519";"     512";"     6.8";"     0.0";"     0.2";"     527";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1748";"428100 ";"2010JJ00";"     649";"     642";"     7.1";"     0.0";"     0.3";"     657";"     0.9";"     0.0";"     0.0";"     0.0";"     0.0";"     0.5";"     0.2";"     0.0"
"1749";"428100 ";"2011JJ00";"     548";"     542";"     6.1";"     0.0";"     0.3";"     556";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1750";"428100 ";"2012JJ00";"     572";"     565";"     6.6";"     0.0";"     0.2";"     579";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1751";"428100 ";"2013JJ00";"     629";"     622";"     7.4";"     0.0";"     0.3";"     637";"     0.7";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1752";"428100 ";"2014JJ00";"     519";"     510";"     8.5";"     0.0";"     0.2";"     526";"     0.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1753";"428100 ";"2015JJ00";"     568";"     559";"     9.3";"     0.0";"     0.1";"     572";"     0.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1754";"428100 ";"2016JJ00";"     549";"     539";"    10.4";"     0.0";"     0.1";"     553";"     0.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.4";"     0.2";"     0.0"
"1755";"428100 ";"2017JJ00";"     518";"     507";"    11.0";"     0.0";"     0.1";"     522";"     0.6";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1756";"428100 ";"2018JJ00";"     497";"     484";"    12.9";"     0.0";"     0.1";"     500";"     0.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1757";"428100 ";"2019JJ00";"     466";"     451";"    14.9";"     0.0";"     0.1";"     470";"     0.5";"     0.0";"     0.0";"     0.0";"     0.0";"     0.3";"     0.2";"     0.0"
"1758";"428100 ";"2020JJ00";"     402";"     387";"    14.8";"     0.0";"     0.1";"     405";"     0.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.2";"     0.0"
"1759";"428100 ";"2021JJ00";"     428";"     411";"    17.2";"     0.0";"     0.1";"     432";"     0.4";"     0.0";"     0.0";"     0.0";"     0.0";"     0.2";"     0.2";"     0.0"
"1760";"435500 ";"1990JJ00";"     554";"     552";"     2.1";"     0.0";"     0.1";"     558";"     1.7";"     0.1";"     0.0";"     0.0";"    35.8";"     2.1";"     1.9";"     0.1"
"1761";"435500 ";"1991JJ00";"     618";"     616";"     2.1";"     0.0";"     0.1";"     622";"     1.7";"     0.1";"     0.0";"     0.0";"    28.9";"     1.9";"     1.7";"     0.1"
"1762";"435500 ";"1992JJ00";"     583";"     581";"     2.3";"     0.0";"     0.2";"     588";"     1.6";"     0.1";"     0.0";"     0.0";"    22.0";"     1.8";"     1.5";"     0.1"
"1763";"435500 ";"1993JJ00";"     625";"     623";"     2.3";"     0.0";"     0.2";"     631";"     1.7";"     0.1";"     0.0";"     0.0";"    15.0";"     1.7";"     1.3";"     0.1"
